make,model,version,months_old,power,sale_type,gear_type,fuel_type,kms,price,is_prediction,rep_id
Volkswagen,Tiguan,2.0Tdi Bmt Trend&Fun Bluemotion,54.0,81.0,used,manual,diesel,120000.0,16999,0,1
Ford,Kuga,2.0Tdci Titanium 4X4 140,39.0,103.0,used,manual,diesel,116212.0,16999,0,1
Mercedes-Benz,C220,Estate Cdi Avantgarde!!Impecable Estado!,106.0,125.0,used,manual,diesel,114300.0,16999,0,1
Audi,A4,2.0Tdi Cd S Line Edition Mult. 150,42.0,110.0,used,automatic,diesel,112776.0,16999,0,1
Bmw,320,Serie 3 F31 Touring Diesel Touring Sport,50.0,135.0,used,automatic,diesel,109100.0,16999,0,1
Mercedes-Benz,A180,Cdi Avantgarde,59.0,80.0,used,manual,diesel,106524.0,16999,0,1
Toyota,Rav4,120D Advance Gps,52.0,91.0,used,manual,diesel,99246.0,16999,0,1
Bmw,218,Serie 2 F45 Active Tourer Nacional Libro Impecable,38.0,110.0,used,manual,diesel,99000.0,16999,0,1
Bmw,X5,3.0I Aut.7 Plazas*Techo*Cuero*Pantalla*,145.0,170.0,used,automatic,gasoline,97000.0,16999,0,1
Peugeot,3008,Hybrid4,44.0,147.0,used,automatic,hybrid,90000.0,16999,0,1
Bmw,120,Serie 1 E81 E87 Diesel,84.0,130.0,used,manual,diesel,80000.0,16999,0,1
Citroen,GrandC4Picasso,1.6E-Hdi Seduction Etg6 115,43.0,85.0,used,automatic,diesel,75000.0,16999,0,1
Mazda,Cx-5,2.2De Style 2Wd Aut.,45.0,110.0,used,automatic,diesel,74049.0,16999,0,1
Seat,Alhambra,2.0Tdi 140Cv Impecable Estado!!,34.0,103.0,used,manual,diesel,74016.0,16999,0,1
Bmw,118,Serie 1 E82 Coup� Diesel Coup�,82.0,105.0,used,automatic,diesel,67000.0,16999,0,1
Land,RoverRangeRover,3.0 Td6 Vogue,182.0,130.0,used,automatic,diesel,66000.0,16999,0,1
Volkswagen,Scirocco,2.0Tdi Bmt R-Line Limited Edition,64.0,103.0,used,manual,diesel,62852.0,16999,0,1
Ford,Focus,Sb. 2.0Tdci Auto-S,39.0,120.0,used,automatic,diesel,61000.0,16999,0,1
Citroen,Jumpy,Talla M Bluehdi 115 S&S 6V Business,13.0,85.0,used,manual,diesel,34400.0,16999,0,1
Citroen,Jumpy,Talla M Bluehdi 115 S&S 6V Confort,13.0,85.0,used,manual,diesel,34350.0,16999,0,1
Citroen,Jumpy,Talla M Bluehdi 115 S&S 6V Confort,15.0,85.0,used,manual,diesel,34350.0,16999,0,1
Citroen,Jumpy,Talla M Bluehdi 115 S&S 6V Business,15.0,85.0,used,manual,diesel,34350.0,16999,0,1
Volkswagen,Golf,1.6 Tdi Edition Bmt 81Kw (110Cv),23.0,81.0,used,manual,diesel,21100.0,16999,0,1
Volkswagen,Golf,1.6 Tdi Cr Bmt Edition 81 Kw (110 Cv),25.0,81.0,used,manual,diesel,14562.0,16999,0,1
Volkswagen,Golf,1.6 Tdi Cr Bmt Edition 81 Kw (110 Cv),25.0,81.0,used,manual,diesel,10130.0,16999,0,1
Peugeot,308,Sw 1.2 Puretech S,30.0,96.0,almost_new,manual,gasoline,9600.0,16999,0,1
Citroen,C3Aircross,Bluehdi 88Kw (120Cv) S&S Feel Feel,6.0,88.0,new,manual,diesel,10.0,16999,0,1
Citroen,C3Aircross,Bluehdi 88Kw (120Cv) S&S Feel Feel,6.0,88.0,new,manual,diesel,10.0,16999,0,1
Ford,C-Max,1.5 Tdci 120Cv Titanium,16.0,88.0,km_0,manual,diesel,3.0,16999,0,1
Bmw,318,"Automatico Efficientdynamics ""Modern Line""",40.0,105.0,used,automatic,diesel,140000.0,16995,0,1
Bmw,X1,Sdrive 18D,64.0,105.0,used,manual,diesel,100000.0,16995,0,1
Volvo,V40,D-3 Momentum 150Cv Auto. 5P,48.0,110.0,used,automatic,diesel,93574.0,16995,0,1
Volvo,V40,D-3 Momentum 150Cv Auto. 5P,48.0,110.0,used,automatic,diesel,93574.0,16995,0,1
Volvo,V40,D-3 Momentum 150Cv Auto. 5P,48.0,110.0,used,automatic,diesel,93574.0,16995,0,1
Volvo,V40,D-3 Momentum 150Cv Auto. 5P,48.0,110.0,used,automatic,diesel,93574.0,16995,0,1
Audi,A3,2.0Tdi S-Line Tracion 4 150 Cv Navegacion,57.0,110.0,used,manual,diesel,90000.0,16995,0,1
Volkswagen,Passat,2.0Tdi Highline Bmt Dsg,77.0,103.0,used,automatic,diesel,88000.0,16995,0,1
Audi,A4,Avant 2.0Tdi Multitronic Dpf 143,83.0,105.0,used,automatic,diesel,80000.0,16995,0,1
Nissan,Qashqai,1.6 Dci 130Cv Connect Edition,48.0,96.0,used,manual,diesel,77000.0,16995,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 4X2 85Kw (115Cv),28.0,85.0,used,manual,diesel,76000.0,16995,0,1
Bmw,318,Serie 3 F30 Diesel Essential Edition,51.0,105.0,used,manual,diesel,74816.0,16995,0,1
Volvo,S60,2.0 D3 Momentum 100 Kw (136 Cv),49.0,100.0,used,manual,diesel,53000.0,16995,0,1
Audi,A3,"1.6Tdi Ambiente Cuero, Llantas 17, Xenon",46.0,77.0,used,manual,diesel,50000.0,16995,0,1
Citroen,GrandC4Picasso,G. 1.6Bluehdi S,22.0,88.0,used,manual,diesel,44320.0,16995,0,1
Peugeot,5008,1.6 Bluehdi Active 120,35.0,88.0,used,manual,diesel,37999.0,16995,0,1
Renault,Megane,M�gane C.C. 2.0 Privilege Cvt,84.0,103.0,used,automatic,gasoline,37000.0,16995,0,1
Peugeot,508,1.6Bluehdi Allure 120,16.0,88.0,used,manual,diesel,29659.0,16995,0,1
Citroen,C4Picasso,Bluehdi 120Cv Eat6 Feel Edition,20.0,88.0,used,Unknown,diesel,27770.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 134 Cv Selective,13.0,99.0,used,manual,diesel,27240.0,16995,0,1
Mitsubishi,Asx,160 Mpi Motion,18.0,86.0,used,manual,gasoline,27130.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 134 Cv Selective,13.0,99.0,used,manual,diesel,26208.0,16995,0,1
Audi,A1,Sportback A1 Sportback 1.6Tdi Attraction,13.0,85.0,used,manual,diesel,26138.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 134 Cv Selective,14.0,99.0,used,manual,diesel,24523.0,16995,0,1
Renault,Megane,Zen Energy Dci 81Kw (110Cv) Edc,9.0,80.0,used,automatic,diesel,22486.0,16995,0,1
Volkswagen,Golf,1.6Tdi Cr Bm Bluemotion Business 110,34.0,81.0,used,manual,diesel,22000.0,16995,0,1
Audi,A1,Sportback A1 Sportback 1.6Tdi Attraction,14.0,85.0,used,manual,diesel,21717.0,16995,0,1
Audi,A1,Sportback A1 Sportback 1.0 Tfsi Adrenali,10.0,70.0,used,manual,gasoline,19302.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 134 Cv Selective,14.0,99.0,used,manual,diesel,17154.0,16995,0,1
Opel,Mokka,X 1.6 Cdti 100Kw (136Cv) 4X2 S&S Selective,13.0,100.0,used,manual,diesel,16520.0,16995,0,1
Kia,Sportage,1.6 Gdi Basic 4X2,25.0,99.0,used,manual,gasoline,15829.0,16995,0,1
Opel,Mokka,X 1.6 Cdti 100Kw (136Cv) 4X2 S&S Selective Selecti,12.0,100.0,used,manual,diesel,15460.0,16995,0,1
Mitsubishi,Asx,160 Mpi Motion,17.0,86.0,used,manual,gasoline,12000.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 99Kw (134Cv) Selective,9.0,99.0,used,manual,diesel,8619.0,16995,0,1
Alfa,RomeoGiulietta,1.6Jtd Super 120,6.0,88.0,used,manual,diesel,8370.0,16995,0,1
Renault,Kadjar,Life Energy Dci 110,25.0,80.0,km_0,manual,diesel,7000.0,16995,0,1
Renault,Kadjar,Life Energy Dci 110,25.0,80.0,used,manual,diesel,7000.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 99Kw (134Cv) Selective,9.0,99.0,used,manual,diesel,6682.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 99Kw (134Cv) Selective,9.0,99.0,used,manual,diesel,6346.0,16995,0,1
Opel,Zafira,1.6 Cdti S/S 99Kw (134Cv) Selective,9.0,99.0,used,manual,diesel,6346.0,16995,0,1
Skoda,Rapid/Spaceback,Spaceback 1.6Tdi Cr Style 115,8.0,85.0,km_0,manual,diesel,50.0,16995,0,1
Ford,C-Max,1.5 Tdci 88Kw (120Cv) Titanium,2.0,89.0,km_0,manual,diesel,10.0,16995,0,1
Renault,Captur,Zen Energy Dci 66Kw (90Cv) Ecoleader,10.0,66.0,km_0,manual,diesel,10.0,16995,0,1
Renault,Captur,Zen Energy Dci 66Kw (90Cv) Ecoleader,10.0,66.0,used,manual,diesel,10.0,16995,0,1
Ds,AutomobilesDs3,1.6Bluehdi Style 100,14.0,73.0,km_0,manual,diesel,4.0,16995,0,1
Bmw,520,520D,93.0,135.0,used,automatic,diesel,197000.0,16990,0,1
Volvo,Xc60,Drive Kinetic,87.0,120.0,used,manual,diesel,190000.0,16990,0,1
Bmw,730,Serie 7 F01/F02 Diesel,110.0,180.0,used,automatic,diesel,180000.0,16990,0,1
Volkswagen,Golf,Gti Dsg,70.0,154.0,used,automatic,gasoline,180000.0,16990,0,1
Audi,Q5,2.0Tdi Dpf,68.0,105.0,used,manual,diesel,179000.0,16990,0,1
Volkswagen,T5Multivan,1.9Tdi Trendline 104,140.0,76.0,used,manual,diesel,177000.0,16990,0,1
Audi,A4,Avant 2.0Tdi Dpf Multitronic 150,44.0,110.0,used,automatic,diesel,172000.0,16990,0,1
Audi,Q7,3.0Tdi 7 Plazas,122.0,0.0,used,automatic,diesel,169000.0,16990,0,1
Audi,Q5,2.0Tdi Quattro Dpf,88.0,105.0,used,manual,diesel,168000.0,16990,0,1
Audi,Q7,3.0 Tdi Quattro Tiptronic Dpf,137.0,171.0,used,automatic,diesel,167000.0,16990,0,1
Mercedes-Benz,Ml320,Cdi Aut.,119.0,165.0,used,automatic,diesel,162000.0,16990,0,1
Audi,Q3,2.0Tdi Ambiente,51.0,103.0,used,manual,diesel,159000.0,16990,0,1
Bmw,318,Serie 3 F30 Diesel,46.0,105.0,used,automatic,diesel,158000.0,16990,0,1
Bmw,320,D E93 Cabrio Diesel #Grupo Cabrero#,98.0,130.0,used,manual,diesel,154700.0,16990,0,1
Audi,A4,2.7 Tdi Dpf,92.0,140.0,used,automatic,diesel,153895.0,16990,0,1
Mercedes-Benz,Viano,"2.2Cdi Ambiente L. Automatica Navi 16"" Cuero",120.0,110.0,used,automatic,diesel,152000.0,16990,0,1
Bmw,318,Serie 3 F30 Diesel Sport,58.0,105.0,used,manual,diesel,149000.0,16990,0,1
Bmw,320,Serie 3 E90 Diesel Pack M,96.0,135.0,used,manual,diesel,149000.0,16990,0,1
Bmw,320,Serie 3 F30 Diesel Efficientdynamics Edition Moder,70.0,120.0,used,manual,diesel,149000.0,16990,0,1
Volkswagen,GolfGti,2.0 Tsi Dsg,102.0,155.0,used,automatic,gasoline,139000.0,16990,0,1
Bmw,320,320D,85.0,135.0,used,manual,diesel,136000.0,16990,0,1
Bmw,320,320D,85.0,135.0,used,manual,diesel,136000.0,16990,0,1
Toyota,Rav4,120D Advance 4X2,51.0,91.0,used,manual,diesel,133890.0,16990,0,1
Toyota,Rav4,120D 4X2 Advance,51.0,91.0,used,manual,diesel,133865.0,16990,0,1
Audi,A4,Avant 2.0 Tdi Familiar 130Kw (177Cv),52.0,130.0,used,manual,diesel,132000.0,16990,0,1
Volkswagen,Passat,2.0 Tdi 170Cv Highline Bluemotion Tech,72.0,125.0,used,automatic,diesel,129910.0,16990,0,1
Volkswagen,Passat,2.0 Tdi 170Cv Highline Bluemotion Tech,72.0,125.0,used,automatic,diesel,129910.0,16990,0,1
Audi,A4,Avant 2.0Tdi Dpf Advanced Edition 136,59.0,100.0,used,manual,diesel,129900.0,16990,0,1
Mercedes-Benz,C220,Cdi Blue Effic. Elegance Estate,56.0,125.0,used,manual,diesel,129900.0,16990,0,1
Mercedes-Benz,B200,Cdi Be 7G-Dct,69.0,100.0,used,automatic,diesel,129000.0,16990,0,1
Volkswagen,Golf,2.0Tdi Vi Gtd 170Cv - Navi - Xenon - Llantas 18'',81.0,125.0,used,manual,diesel,129000.0,16990,0,1
Audi,A3,Sportback 1.6Tdi Ambiente,53.0,77.0,used,manual,diesel,125000.0,16990,0,1
Bmw,316,Serie 3 F30 Diesel,47.0,85.0,used,manual,diesel,125000.0,16990,0,1
Audi,A6,3.0Tdi Quattro Tiptronic 240 Cv,96.0,176.0,used,automatic,diesel,123723.0,16990,0,1
Audi,Q3,2.0 Tdi 140Cv Ambiente,67.0,103.0,used,manual,diesel,122213.0,16990,0,1
Bmw,X1,Sdrive 18D. Nacional Kms.Reales,80.0,105.0,used,manual,diesel,122000.0,16990,0,1
Bmw,520,Bmw - Serie 5 520D Touring,73.0,135.0,used,manual,diesel,120000.0,16990,0,1
Bmw,X1,Xdrive 23Da,89.0,150.0,used,automatic,diesel,119000.0,16990,0,1
Volkswagen,Golf,Gti Dsg,92.0,154.0,used,automatic,gasoline,118000.0,16990,0,1
Audi,A4,2.0Tdi Dpf 150,57.0,110.0,used,manual,diesel,115200.0,16990,0,1
Volkswagen,Golf,Sport 2.0 Tdi 150Cv Bmt Dsg,38.0,99.72947681382615,used,automatic,diesel,112612.0,16990,0,1
Skoda,Superb,Combi 2.0Tdi Cr Exclusive 4X4 170,71.0,125.0,used,manual,diesel,110112.0,16990,0,1
Volkswagen,Touran,2.0Tdi Sport,80.0,103.0,used,manual,diesel,109000.0,16990,0,1
Bmw,116,Serie 1 F20 5P. Diesel,34.0,85.0,used,manual,diesel,106000.0,16990,0,1
Honda,Cr-V,1.6I-Dtec Elegance,39.0,99.72947681382615,used,Unknown,diesel,105254.0,16990,0,1
Volkswagen,Touran,Advance 1.6 Tdi 105Cv Dsg,33.0,77.0,used,automatic,diesel,101044.0,16990,0,1
Bmw,525,"D Touring Navegador, Piel, Techo Panoramico",129.0,145.0,used,automatic,diesel,99650.0,16990,0,1
Bmw,320,Serie 3 F30 Diesel Efficientdynamics Financiauto,45.0,120.0,used,manual,diesel,99000.0,16990,0,1
Bmw,X5,"3.0D Aut.Cuero, Techo, C. Cruise. Abogados",137.0,160.0,used,automatic,diesel,99000.0,16990,0,1
Mercedes-Benz,A180,Cdi Be Urban,36.0,80.0,used,automatic,diesel,99000.0,16990,0,1
Audi,A3,Sed�n 1.6Tdi Cd 110 - Navegador - Tempomat - Bt,43.0,81.0,used,manual,diesel,97000.0,16990,0,1
Volkswagen,Beetle,2.0Tdi Sport 140,67.0,103.0,used,manual,diesel,97000.0,16990,0,1
Mercedes-Benz,B200,Cdi Be 01R 952 (4.75),46.0,100.0,used,manual,diesel,95300.0,16990,0,1
Audi,Q3,2.0Tdi Advance,58.0,103.0,used,manual,diesel,93598.0,16990,0,1
Mercedes-Benz,B180,Cdi Be 7G-Dct,55.0,80.0,used,automatic,diesel,91484.0,16990,0,1
Mercedes-Benz,B180,"Cdi Aut (Xenon, Led, Nav ) Iva Deducible",55.0,80.0,used,automatic,diesel,91484.0,16990,0,1
Mercedes-Benz,B180,180 Cdi Aut 109Cv 5P,55.0,80.0,used,automatic,diesel,91484.0,16990,0,1
Honda,Accord,Tourer 2.2I-Dtec Lifestyle Aut.,54.0,110.0,used,automatic,diesel,90000.0,16990,0,1
Audi,A1,2.0Tdi Sline 143Cv -Bixenon-Navi-Bose-Sline 143Cv,73.0,105.0,used,manual,diesel,89000.0,16990,0,1
Audi,Tt,Coup� 2.0 Tfsi S-Tronic,117.0,147.0,used,automatic,gasoline,89000.0,16990,0,1
Bmw,318,Serie 3 F30 Diesel,57.0,105.0,used,manual,diesel,89000.0,16990,0,1
Bmw,X1,Sdrive 18D Nacional Navi Xenon Pdc,53.0,105.0,used,manual,diesel,89000.0,16990,0,1
Bmw,X1,Sdrive 18D Essential Edition,64.0,105.0,used,manual,diesel,88893.0,16990,0,1
Volkswagen,PassatVariant,2.0Tdi Advancebmt Dsg140Cv.Perfecto Equilibrio!,50.0,103.0,used,automatic,diesel,87000.0,16990,0,1
Volkswagen,Golf,2.0 Tdi,39.0,110.0,used,manual,diesel,84100.0,16990,0,1
Volkswagen,Golf,2.0 Tdi,39.0,110.0,used,manual,diesel,84100.0,16990,0,1
Bmw,X1,Sdrive20D,96.0,130.0,used,manual,diesel,83814.0,16990,0,1
Bmw,X1,Sdrive20D,96.0,130.0,used,manual,diesel,83814.0,16990,0,1
Volkswagen,Passat,Passat 1.6Tdi Edition 120,33.0,88.0,used,manual,diesel,83730.0,16990,0,1
Bmw,X1,Xdrive 18D 143Cv - Sin Entrada Por 270�/Mes!,45.0,105.0,used,manual,diesel,79000.0,16990,0,1
Volkswagen,Golf,2.0Tdi Cr Bmt Sport 150Cv.,42.0,110.0,used,manual,diesel,79000.0,16990,0,1
Mercedes-Benz,A180,Cdi Be Style,35.0,80.0,used,manual,diesel,76000.0,16990,0,1
Volkswagen,Golf,Golf Vii Diesel 2.0Tdi Cr Bmt,32.0,110.0,used,manual,diesel,75399.0,16990,0,1
Audi,A4,2.0Tdi Advanced Edition Dpf 150,56.0,110.0,used,manual,diesel,75000.0,16990,0,1
Mercedes-Benz,A180,Cdi Be Style,34.0,80.0,used,manual,diesel,75000.0,16990,0,1
Seat,Alhambra,2.0Tdi Cr S,88.0,103.0,used,automatic,diesel,75000.0,16990,0,1
Ford,S-Max,2.0Tdci Titanium 163,45.0,120.0,used,manual,diesel,74000.0,16990,0,1
Audi,A3,Cabrio 2.0Tdi Attraction S-Tronic Dpf,110.0,103.0,used,automatic,diesel,73000.0,16990,0,1
Volkswagen,Eos,2.0 Tdi Aut. 140Cv 2P.,60.0,103.0,used,automatic,diesel,73000.0,16990,0,1
Audi,A3,Sportback 1.6 Tdi Clean 110Cv Attracted,38.0,99.72947681382615,used,manual,diesel,72825.0,16990,0,1
Bmw,116,Serie 1 116 D Pack M!!!,39.0,85.0,used,manual,diesel,72500.0,16990,0,1
Volkswagen,Golf,Sport 2.0 Tdi 150Cv Bmt,59.0,99.72947681382615,used,manual,diesel,70254.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Faros Led * Pocos Km * Volante Multi,27.0,80.0,used,manual,diesel,66514.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Faros Led * Pocos Km * Volante Multi,27.0,80.0,used,manual,diesel,66514.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Faros Led * Pocos Km * Volante Multi,27.0,80.0,used,manual,diesel,66514.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Pocos Km * 66261Km * Faros Led,27.0,80.0,used,manual,diesel,66261.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Pocos Km * 66261Km * Faros Led,27.0,80.0,used,manual,diesel,66261.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * Pocos Km * 66261Km * Faros Led,27.0,80.0,used,manual,diesel,66261.0,16990,0,1
Volkswagen,Scirocco,1.4 Tsi 90 Kw (122 Cv),66.0,90.0,used,manual,gasoline,65000.0,16990,0,1
Mercedes-Benz,B180,Cdi Sport Manual + C�mara Trasera,47.0,80.0,used,manual,diesel,63000.0,16990,0,1
Volkswagen,Passat,Passat 1.6Tdi Edition 120,30.0,88.0,used,manual,diesel,61159.0,16990,0,1
Volkswagen,PassatVariant,"1.6Tdi Advance 120 (Led, Nav..) Iva Deducible",33.0,88.0,used,manual,diesel,59358.0,16990,0,1
Volkswagen,PassatVariant,1.6Tdi Advance 120-59.358 Km-Libro Revs-,33.0,88.0,used,manual,diesel,59358.0,16990,0,1
Toyota,Verso,150D Advance 7P. Aut,38.0,110.0,used,automatic,diesel,59060.0,16990,0,1
Toyota,Verso,115D Advance 7Pl.,38.0,82.0,used,manual,diesel,59057.0,16990,0,1
Audi,A4,2.0 Tfsi,80.0,132.0,used,manual,gasoline,59000.0,16990,0,1
Audi,A1,Sportback A1 Sportback 1.4 Tfsi Ambition,52.0,90.0,used,automatic,gasoline,58851.0,16990,0,1
Volkswagen,Touran,Edition 1.6 Tdi Cr 110Cv Bmt,28.0,99.72947681382615,used,manual,diesel,56805.0,16990,0,1
Ford,Kuga,2.0Tdci Trend 4X4 140,52.0,103.0,used,manual,diesel,56000.0,16990,0,1
Ssangyong,Rexton,200 E-Xdi 4X2 Premium,47.0,114.0,used,manual,diesel,55000.0,16990,0,1
Ssangyong,Rexton,200 E-Xdi 4X2 Premium,47.0,114.0,used,manual,diesel,55000.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * 52921Km * Faros Led * Volante Multi,27.0,80.0,used,manual,diesel,52921.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * 52921Km * Faros Led * Volante Multi,27.0,80.0,used,manual,diesel,52921.0,16990,0,1
Mercedes-Benz,B180,B180 Cdi * 52921Km * Faros Led * Volante Multi,27.0,80.0,used,manual,diesel,52921.0,16990,0,1
Mercedes-Benz,B180,"Cdi Be Urban �Pocos Km!, Impecable.",35.0,80.0,used,manual,diesel,52000.0,16990,0,1
Bmw,116,3P Pack M 116Cv,38.0,85.0,used,manual,diesel,51904.0,16990,0,1
Bmw,116,3P Pack M 116Cv,38.0,85.0,used,manual,diesel,51904.0,16990,0,1
Bmw,116,3P Pack M 116Cv,38.0,85.0,used,manual,diesel,51904.0,16990,0,1
Bmw,116,3P Pack M 116Cv,38.0,85.0,used,manual,diesel,51904.0,16990,0,1
Fiat,500X,"1,4",22.0,102.0,used,manual,gasoline,48557.0,16990,0,1
Fiat,500X,"1,4",22.0,102.0,used,manual,gasoline,48557.0,16990,0,1
Peugeot,Expert,2.0 Hdi Access L2 9 Plazas 96,72.0,94.0,used,manual,diesel,48000.0,16990,0,1
Fiat,500X,Lounge 1.6 Multijet 120Cv 4X2,33.0,88.0,km_0,manual,diesel,47815.0,16990,0,1
Audi,A1,Sportback 1.6Tdi Adrenalin,22.0,85.0,used,manual,diesel,47000.0,16990,0,1
Renault,Kadjar,Life Energy Tce 130,27.0,96.0,used,manual,gasoline,46668.0,16990,0,1
Jeep,Renegade,1.6 Mjet Longitude 4X2,23.0,88.0,used,manual,diesel,45000.0,16990,0,1
Volkswagen,Caddy,Trendline 2.0 Tdi Scr Bmt 102Cv,28.0,99.72947681382615,used,manual,diesel,44403.0,16990,0,1
Renault,Kadjar,Xmod Energy Dci 110,34.0,82.0,used,manual,diesel,43737.0,16990,0,1
Ford,Kuga,2.0 Tdci 120 4X2 A-S-S Titanium,38.0,88.0,used,manual,diesel,42586.0,16990,0,1
Opel,Mokka,1.7 Cdti 4X2 S&S Excellence,33.0,96.0,used,manual,diesel,42220.0,16990,0,1
Opel,Mokka,1.6Cdti S,12.0,100.0,used,manual,diesel,41680.0,16990,0,1
Nissan,Qashqai,Tekna Premium 4X4 Auto Navi Xenon Cuero 360� 18,70.0,103.0,used,automatic,gasoline,39800.0,16990,0,1
Volvo,V40,D3 Momentum 150,41.0,110.0,used,manual,diesel,38763.0,16990,0,1
Seat,Leon,2.0 Tdi Fr 150Cv Stsp,39.0,110.0,used,manual,diesel,38000.0,16990,0,1
Fiat,500X,Lounge 1.6 Multijet 120Cv 4X2,27.0,88.0,used,manual,diesel,37683.0,16990,0,1
Ds,AutomobilesDs4,1.6 Bluehdi 120Cv S,14.0,88.0,used,manual,diesel,37176.0,16990,0,1
Mercedes-Benz,B180,Cdi Be 7G-Dct 80Kw (109C,55.0,80.0,used,automatic,diesel,37000.0,16990,0,1
Volkswagen,Beetle,2.0 Tsi Sport 147Kw (200Cv),50.0,147.0,used,manual,gasoline,37000.0,16990,0,1
Volkswagen,Golf,Edition 1.6 Tdi 105Cv Bmt,37.0,77.0,used,manual,diesel,36488.0,16990,0,1
Jeep,Renegade,1.6Mjt Longitude 4X2 120,16.0,88.0,almost_new,manual,diesel,35000.0,16990,0,1
Kia,Sportage,1.7Crdi Vgt Eco-Dynamics Drive 4X2,21.0,85.0,used,manual,diesel,34000.0,16990,0,1
Kia,Sportage,1.7Crdi Vgt Eco-Dynamics Drive 4X2,21.0,85.0,used,manual,diesel,34000.0,16990,0,1
Peugeot,508,Sw Active Hdi 115Cv,28.0,85.0,used,manual,diesel,34000.0,16990,0,1
Volkswagen,Golf,Golf Vii Diesel 2.0Tdi Cr Bmt,24.0,110.0,used,manual,diesel,33842.0,16990,0,1
Ds,AutomobilesDs4,1.6 Bluehdi S&S Style 120,14.0,88.0,used,manual,diesel,33812.0,16990,0,1
Ds,AutomobilesDs4,1.6 Blue Hdi S,14.0,85.0,used,manual,diesel,33812.0,16990,0,1
Renault,Talisman,Dci 110 Intens Energy Eco2 81,22.0,81.0,used,manual,diesel,32735.0,16990,0,1
Renault,Talisman,Dci 110 Intens Energy Eco2 81,22.0,81.0,used,manual,diesel,32735.0,16990,0,1
Ds,AutomobilesDs4,1.6 Bluehdi S,14.0,88.0,used,manual,diesel,30780.0,16990,0,1
Citroen,C4Picasso,1.6 Bluehdi 120 Feel 5P,22.0,88.0,used,manual,diesel,30679.0,16990,0,1
Citroen,C4Picasso,1.6 Bluehdi 120 Feel 5P,22.0,89.0,used,manual,diesel,30679.0,16990,0,1
Volvo,V40,D2 Kinetic 115,32.0,84.0,used,manual,diesel,30670.0,16990,0,1
Opel,Insignia,St 1.6 Cdti S&S Ecoflex 136 Excellence,24.0,100.0,used,manual,diesel,30413.0,16990,0,1
Opel,Insignia,St 1.6 Cdti S&S Ecoflex 136 Excellence,24.0,100.0,used,manual,diesel,30413.0,16990,0,1
Hyundai,I30,1.6 Crdi 81Kw 110Cv Bluedrive Tecno,12.0,99.72947681382615,used,manual,diesel,30265.0,16990,0,1
Volkswagen,Caddy,Kombi 2.0 Tdi Scr Bmt 102Cv,15.0,99.72947681382615,used,manual,diesel,30104.0,16990,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 2Wd Eco-Dynamics 5P,24.0,85.0,used,manual,diesel,29836.0,16990,0,1
Volkswagen,Golf,1.2 Tsi Edition Bmt 81 Kw (110 Cv),13.0,81.0,used,manual,gasoline,29500.0,16990,0,1
Bmw,116,116D Paquete M Sport Edition,46.0,85.0,used,manual,diesel,29000.0,16990,0,1
Renault,Megane,Intens Energy Tce 130,16.0,96.0,demo,manual,gasoline,29000.0,16990,0,1
Toyota,Auris,Hybrid 140H Active,13.0,100.0,used,automatic,hybrid,29000.0,16990,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 2Wd Eco-Dynamics 5P,21.0,85.0,used,manual,diesel,28801.0,16990,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 2Wd Eco-Dynamics 5P,24.0,85.0,used,manual,diesel,28590.0,16990,0,1
Citroen,C4Picasso,Bluehdi 1.6 Aut Feel,25.0,88.0,used,automatic,diesel,28100.0,16990,0,1
Volkswagen,Golf,1.2 Tsi Edition Bmt 81 Kw (110 Cv),13.0,81.0,used,manual,gasoline,28014.0,16990,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 2Wd Eco-Dynamics 5P,24.0,85.0,used,manual,diesel,28006.0,16990,0,1
Kia,Sportage,1.7 Crdi Vgt Drive 2Wd Eco-Dynamics 5P,21.0,85.0,used,manual,diesel,27958.0,16990,0,1
Volkswagen,Golf,1.6 Tdi Cr Bmt Edition 81 Kw (,10.0,81.0,used,manual,diesel,27916.0,16990,0,1
Renault,Megane,Dci 110 Zen Energy 81 Kw (110,13.0,81.0,used,manual,diesel,27612.0,16990,0,1
Renault,Captur,Dci 110 Zen Energy Eco2 81 Kw,25.0,81.0,used,manual,diesel,27235.0,16990,0,1
