make,model,version,gear_type,fuel_type,power,kms,registration,price,is_prediction,rep_id,price_base,status,damages,diagnostico_dmgs
425,729,3604,1,3,141,28230,09/2020,18299,False,1,18299,tasado,,perfecto
130,158,832,1,1,150,110259,09/2021,24899,False,1,24899,tasado,,perfecto
60,83,338,1,1,105,116386,05/2014,13199,False,1,13199,tasado,,perfecto
650,1071,5710,3,1,136,123720,10/2018,11699,False,1,11699,tasado,,perfecto
194,343,1865,3,1,116,145963,10/2019,14599,False,1,14599,tasado,,perfecto
550,850,4117,3,2,165,93632,05/2017,18199,False,1,18199,tasado,,perfecto
905,1444,7902,1,2,95,72880,04/2021,14999,False,1,14999,tasado,,perfecto
580,958,5166,3,2,135,34124,05/2019,17099,False,1,17099,tasado,,perfecto
650,1065,5660,3,2,90,150524,12/2016,6799,False,1,6799,tasado,,perfecto
190,271,1496,3,2,82,19358,07/2021,10199,False,1,10199,tasado,,perfecto
487,785,3919,1,3,223,106375,11/2019,29899,False,1,29899,tasado,,perfecto
650,1069,5698,3,2,130,62451,05/2020,13499,False,1,13499,tasado,,perfecto
650,1079,5784,3,1,130,132209,12/2014,8899,False,1,8899,tasado,,perfecto
790,1235,6911,1,2,150,50064,12/2021,19799,False,1,19799,tasado,,perfecto
650,1055,5587,1,1,135,64581,09/2017,11599,False,1,11599,tasado,,perfecto
190,271,1496,3,2,82,53602,04/2018,8999,False,1,8999,tasado,,perfecto
390,675,3364,1,2,150,66609,07/2021,19199,False,1,19199,tasado,,perfecto
130,160,939,3,2,185,98531,08/2014,18199,False,1,18199,tasado,,perfecto
194,345,1877,3,2,115,125647,11/2017,10299,False,1,10299,tasado,,perfecto
194,345,1884,3,2,100,111556,12/2018,10399,False,1,10399,tasado,,perfecto
905,1427,7778,3,2,150,27761,07/2024,26099,False,1,26099,tasado,,perfecto
60,83,344,1,1,150,108696,11/2016,18899,False,1,18899,tasado,,perfecto
910,1519,8523,1,1,225,150839,11/2015,25099,False,1,25099,tasado,,perfecto
425,711,3506,3,2,70,88094,12/2014,6799,False,1,6799,tasado,,perfecto
905,1472,8069,1,2,116,13232,07/2025,22199,False,1,22199,tasado,,perfecto
905,1478,8112,3,1,105,130157,02/2014,11099,False,1,11099,tasado,,perfecto
285,518,2622,1,3,190,38840,03/2023,25999,False,1,25999,tasado,,perfecto
860,1366,7470,1,3,122,85064,06/2021,17999,False,1,17999,tasado,,perfecto
905,1475,8084,1,1,150,52774,09/2023,34699,False,1,34699,tasado,,perfecto
790,1224,6818,3,1,140,153116,07/2014,13899,False,1,13899,tasado,,perfecto
235,415,2071,1,1,180,131211,05/2017,11699,False,1,11699,tasado,,perfecto
670,1111,6021,3,1,92,87799,03/2015,9099,False,1,9099,tasado,,perfecto
570,872,4229,1,1,150,51192,11/2022,29499,False,1,29499,tasado,,perfecto
720,1175,6468,1,3,143,43403,08/2023,19299,False,1,19299,tasado,,perfecto
860,1397,7593,1,3,131,12252,08/2024,24099,False,1,24099,tasado,,perfecto
60,83,354,1,3,204,93679,07/2020,18799,False,1,18799,tasado,,perfecto
550,850,4121,3,1,150,82062,12/2014,12999,False,1,12999,tasado,,perfecto
800,1258,7028,1,2,150,51358,04/2022,31199,False,1,31199,tasado,,perfecto
860,1366,7470,1,3,122,94905,07/2022,19499,False,1,19499,tasado,,perfecto
285,518,2613,3,2,150,30652,04/2024,23399,False,1,23399,tasado,,perfecto
905,1475,8084,3,1,110,147056,05/2014,12399,False,1,12399,tasado,,perfecto
390,675,3372,1,1,140,90294,09/2020,17799,False,1,17799,tasado,,perfecto
730,765,3776,1,1,150,69720,01/2018,18099,False,1,18099,tasado,,perfecto
190,277,1548,3,2,110,107693,05/2018,7899,False,1,7899,tasado,,perfecto
570,872,4225,1,2,134,10522,06/2025,32299,False,1,32299,tasado,,perfecto
345,621,3100,1,1,197,121356,12/2014,17599,False,1,17599,tasado,,perfecto
285,518,2613,3,2,150,4700,04/2025,25899,False,1,25899,tasado,,perfecto
285,525,2677,3,2,125,46446,02/2022,16799,False,1,16799,tasado,,perfecto
190,272,1513,3,1,100,105588,06/2018,10699,False,1,10699,tasado,,perfecto
60,100,588,1,2,190,86404,12/2017,18999,False,1,18999,tasado,,perfecto
670,1111,6012,3,2,130,106739,07/2019,8799,False,1,8799,tasado,,perfecto
810,1283,7153,3,2,163,84337,12/2019,13699,False,1,13699,tasado,,perfecto
670,1111,6012,1,2,131,46218,09/2022,14899,False,1,14899,tasado,,perfecto
190,272,1512,3,1,110,45431,05/2023,13499,False,1,13499,tasado,,perfecto
800,1257,7024,1,1,150,108355,03/2021,18899,False,1,18899,tasado,,perfecto
650,1055,5599,3,1,165,123189,11/2015,8599,False,1,8599,tasado,,perfecto
60,101,600,3,1,150,86638,04/2019,24099,False,1,24099,tasado,,perfecto
550,838,4038,3,2,90,69191,04/2019,12799,False,1,12799,tasado,,perfecto
730,765,3782,1,1,150,91586,02/2020,22099,False,1,22099,tasado,,perfecto
40,42,146,1,1,150,158535,01/2018,15799,False,1,15799,tasado,,perfecto
670,1111,6027,3,1,150,121454,07/2016,10499,False,1,10499,tasado,,perfecto
345,604,3015,3,2,120,118318,05/2018,11499,False,1,11499,tasado,,perfecto
190,267,1465,3,1,100,70231,04/2021,16999,False,1,16999,tasado,,perfecto
570,899,4652,1,1,150,68114,09/2020,32899,False,1,32899,tasado,,perfecto
235,415,2071,1,1,180,153773,08/2017,11799,False,1,11799,tasado,,perfecto
130,161,971,1,2,185,96652,02/2020,25499,False,1,25499,tasado,,perfecto
670,1127,6153,3,1,115,145005,06/2014,8199,False,1,8199,tasado,,perfecto
905,1475,8081,1,2,150,58877,11/2021,29899,False,1,29899,tasado,,perfecto
790,1227,6836,3,1,115,86480,05/2018,13899,False,1,13899,tasado,,perfecto
670,1130,6172,1,1,130,63276,05/2023,24399,False,1,24399,tasado,,perfecto
190,275,1525,3,2,110,73206,08/2016,7599,False,1,7599,tasado,,perfecto
345,602,3003,3,2,85,71701,03/2018,10199,False,1,10199,tasado,,perfecto
345,604,3022,3,2,159,44162,11/2021,19499,False,1,19499,tasado,,perfecto
190,275,1525,3,2,110,107056,12/2016,7299,False,1,7299,tasado,,perfecto
790,1235,6914,3,2,131,97105,07/2021,16099,False,1,16099,tasado,,perfecto
130,161,967,1,1,190,147519,09/2016,17599,False,1,17599,tasado,,perfecto
670,1126,6138,1,2,131,90566,07/2022,15599,False,1,15599,tasado,,perfecto
280,454,2169,3,2,120,78461,02/2023,14799,False,1,14799,tasado,,perfecto
190,280,1572,3,1,115,103389,07/2015,9199,False,1,9199,tasado,,perfecto
868,932,5059,3,2,106,11531,05/2025,14999,False,1,14999,tasado,,perfecto
800,1257,7022,1,2,150,54760,04/2022,26099,False,1,26099,tasado,,perfecto
225,1005,5385,3,2,115,86406,09/2015,9799,False,1,9799,tasado,,perfecto
650,1069,5698,1,2,130,88233,08/2020,15199,False,1,15199,tasado,,perfecto
570,899,4651,1,2,163,99713,09/2020,32799,False,1,32799,tasado,,perfecto
60,100,592,1,2,150,17503,08/2023,27899,False,1,27899,tasado,,perfecto
190,271,1496,3,2,82,103924,08/2018,7999,False,1,7999,tasado,,perfecto
242,424,2097,1,2,147,30030,02/2025,25799,False,1,25799,tasado,,perfecto
650,1069,5698,3,2,130,79596,01/2020,13299,False,1,13299,tasado,,perfecto
190,277,1548,3,2,110,82163,05/2016,8099,False,1,8099,tasado,,perfecto
190,271,1502,3,1,102,122912,03/2019,8999,False,1,8999,tasado,,perfecto
570,881,4387,1,1,150,40966,02/2022,33399,False,1,33399,tasado,,perfecto
130,174,1103,1,1,150,124070,02/2022,24799,False,1,24799,tasado,,perfecto
800,1264,7080,3,2,95,63294,10/2022,13199,False,1,13199,tasado,,perfecto
860,1362,7441,1,3,122,97573,03/2023,22299,False,1,22299,tasado,,perfecto
790,1229,6845,3,1,116,56122,05/2023,20499,False,1,20499,tasado,,perfecto
40,47,171,1,3,280,47131,02/2023,29399,False,1,29399,tasado,,perfecto
650,1060,5628,1,2,170,63152,09/2018,14399,False,1,14399,tasado,,perfecto
720,1172,6433,1,3,200,36803,01/2023,28199,False,1,28199,tasado,,perfecto
190,271,1496,3,2,110,102134,04/2019,8299,False,1,8299,tasado,,perfecto
590,962,5193,3,1,115,70328,08/2016,12499,False,1,12499,tasado,,perfecto
570,886,4548,1,2,299,99712,11/2018,28799,False,1,28799,tasado,,perfecto
720,1191,6627,3,2,140,68800,05/2021,15799,False,1,15799,tasado,,perfecto
860,1397,7593,1,3,101,133856,02/2018,11999,False,1,11999,tasado,,perfecto
570,898,4638,1,1,150,31612,04/2021,32299,False,1,32299,tasado,,perfecto
190,278,1554,3,2,130,90998,01/2017,10499,False,1,10499,tasado,,perfecto
820,1312,7247,1,2,150,93318,09/2016,14299,False,1,14299,tasado,,perfecto
190,277,1551,3,1,100,96207,05/2017,9399,False,1,9399,tasado,,perfecto
345,626,3121,1,3,230,3061,08/2025,30299,False,1,30299,tasado,,perfecto
60,88,469,1,1,190,103013,07/2014,17099,False,1,17099,tasado,,perfecto
910,1517,8496,1,2,190,66655,04/2019,25999,False,1,25999,tasado,,perfecto
190,275,1525,1,2,130,32345,04/2024,16599,False,1,16599,tasado,,perfecto
60,78,266,3,1,90,149394,02/2014,10199,False,1,10199,tasado,,perfecto
905,1471,8067,1,1,150,25819,05/2025,29299,False,1,29299,tasado,,perfecto
190,269,1484,3,2,72,6886,02/2020,10199,False,1,10199,tasado,,perfecto
190,271,1496,3,2,82,52528,12/2019,8799,False,1,8799,tasado,,perfecto
225,1029,5473,3,1,116,68138,12/2020,17299,False,1,17299,tasado,,perfecto
860,1397,7593,1,3,116,67836,04/2022,16699,False,1,16699,tasado,,perfecto
504,803,3973,1,3,261,62543,06/2023,22499,False,1,22499,tasado,,perfecto
345,604,3015,3,2,120,66269,03/2020,13699,False,1,13699,tasado,,perfecto
905,1477,8094,1,1,262,71311,06/2015,25599,False,1,25599,tasado,,perfecto
345,602,3001,3,2,101,58134,03/2021,13399,False,1,13399,tasado,,perfecto
235,417,2076,3,1,130,113916,11/2018,15699,False,1,15699,tasado,,perfecto
670,1136,6224,3,2,110,121529,08/2018,10499,False,1,10499,tasado,,perfecto
425,694,3459,3,1,136,54214,12/2021,16099,False,1,16099,tasado,,perfecto
285,510,2529,3,2,125,132777,01/2014,7499,False,1,7499,tasado,,perfecto
345,615,3076,1,3,141,25678,07/2023,23199,False,1,23199,tasado,,perfecto
670,1127,6149,3,1,130,80002,05/2018,14099,False,1,14099,tasado,,perfecto
905,1470,8061,1,2,150,18330,05/2024,27099,False,1,27099,tasado,,perfecto
860,1397,7593,1,3,101,55391,03/2019,13999,False,1,13999,tasado,,perfecto
650,1069,5698,1,2,130,101593,04/2021,13399,False,1,13399,tasado,,perfecto
590,962,5192,3,2,117,98138,01/2019,13499,False,1,13499,tasado,,perfecto
345,615,3071,3,2,120,49890,12/2022,17799,False,1,17799,tasado,,perfecto
190,271,1496,3,2,82,65269,06/2017,7799,False,1,7799,tasado,,perfecto
730,765,3776,1,1,150,94984,04/2017,15899,False,1,15899,tasado,,perfecto
720,1202,6702,3,1,110,136378,05/2015,9299,False,1,9299,tasado,,perfecto
580,954,5137,3,2,135,146404,10/2017,10799,False,1,10799,tasado,,perfecto
720,1206,6747,3,2,90,53484,07/2017,8399,False,1,8399,tasado,,perfecto
905,1427,7781,1,1,116,15208,11/2023,23699,False,1,23699,tasado,,perfecto
190,272,1512,3,1,110,35122,03/2023,14699,False,1,14699,tasado,,perfecto
190,271,1496,3,2,82,95464,03/2018,7399,False,1,7399,tasado,,perfecto
670,1111,6012,3,2,130,85173,05/2019,9899,False,1,9899,tasado,,perfecto
650,1065,5660,3,2,75,49083,11/2018,8299,False,1,8299,tasado,,perfecto
720,1174,6449,1,1,90,67633,01/2019,13099,False,1,13099,tasado,,perfecto
190,272,1510,1,2,131,39819,10/2020,12899,False,1,12899,tasado,,perfecto
130,174,1111,1,1,150,88615,10/2020,24299,False,1,24299,tasado,,perfecto
670,1127,6148,1,2,130,92849,01/2022,16599,False,1,16599,tasado,,perfecto
130,160,941,1,2,185,94692,11/2015,20799,False,1,20799,tasado,,perfecto
130,161,989,1,2,252,105446,10/2018,24699,False,1,24699,tasado,,perfecto
425,708,3495,1,3,182,81791,01/2023,22099,False,1,22099,tasado,,perfecto
285,505,2483,3,2,125,129688,03/2019,10499,False,1,10499,tasado,,perfecto
800,1257,7024,3,1,150,145069,04/2018,15799,False,1,15799,tasado,,perfecto
280,454,2169,3,2,120,117524,09/2018,10899,False,1,10899,tasado,,perfecto
905,1475,8081,1,2,150,26622,12/2020,28099,False,1,28099,tasado,,perfecto
905,1446,7937,3,2,125,127650,02/2018,15699,False,1,15699,tasado,,perfecto
190,269,1484,1,2,70,112234,11/2014,7699,False,1,7699,tasado,,perfecto
280,493,2407,3,2,101,58811,01/2021,12299,False,1,12299,tasado,,perfecto
650,1055,5583,1,1,131,39498,02/2023,18699,False,1,18699,tasado,,perfecto
860,1355,7401,3,2,115,114671,01/2017,11399,False,1,11399,tasado,,perfecto
425,729,3604,1,3,141,52214,12/2020,16199,False,1,16199,tasado,,perfecto
190,284,1607,1,1,130,26293,05/2024,20499,False,1,20499,tasado,,perfecto
550,850,4117,3,2,165,154954,06/2015,12899,False,1,12899,tasado,,perfecto
650,1055,5585,3,1,135,149016,10/2017,9399,False,1,9399,tasado,,perfecto
130,174,1104,1,2,140,94042,02/2020,19999,False,1,19999,tasado,,perfecto
190,277,1551,1,1,100,133990,02/2017,9699,False,1,9699,tasado,,perfecto
570,899,4651,1,2,163,72887,11/2020,31899,False,1,31899,tasado,,perfecto
60,85,402,1,1,163,152125,08/2018,19599,False,1,19599,tasado,,perfecto
570,872,4224,1,1,116,103414,12/2021,23999,False,1,23999,tasado,,perfecto
670,1138,6242,3,1,102,87306,05/2021,15399,False,1,15399,tasado,,perfecto
570,876,4283,1,1,110,158986,12/2013,10599,False,1,10599,tasado,,perfecto
285,527,2685,1,1,212,70962,01/2021,34399,False,1,34399,tasado,,perfecto
580,953,5129,1,2,135,55118,04/2019,18699,False,1,18699,tasado,,perfecto
194,343,1868,1,3,141,16753,02/2025,24599,False,1,24599,tasado,,perfecto
670,1126,6138,3,2,110,93758,04/2016,8599,False,1,8599,tasado,,perfecto
425,708,3495,1,3,182,51777,02/2023,23299,False,1,23299,tasado,,perfecto
235,416,2074,1,3,299,46361,10/2023,29399,False,1,29399,tasado,,perfecto
910,1517,8500,1,3,349,115309,04/2022,35999,False,1,35999,tasado,,perfecto
190,267,1462,3,2,110,42444,10/2016,11299,False,1,11299,tasado,,perfecto
670,1127,6148,3,2,131,33754,12/2021,17399,False,1,17399,tasado,,perfecto
720,1202,6709,3,1,150,57334,12/2020,16399,False,1,16399,tasado,,perfecto
580,956,5161,3,1,90,99857,12/2016,10799,False,1,10799,tasado,,perfecto
670,1127,6149,1,1,131,46563,04/2023,21099,False,1,21099,tasado,,perfecto
800,1256,7019,1,2,150,35109,06/2024,24899,False,1,24899,tasado,,perfecto
830,1329,7302,3,2,83,22416,01/2023,15799,False,1,15799,tasado,,perfecto
280,466,2231,3,1,120,92551,05/2019,13699,False,1,13699,tasado,,perfecto
190,280,1571,3,1,120,123577,09/2016,9499,False,1,9499,tasado,,perfecto
425,708,3495,1,3,182,73658,05/2023,25099,False,1,25099,tasado,,perfecto
720,1204,6726,1,1,160,129518,01/2017,13099,False,1,13099,tasado,,perfecto
40,46,169,1,1,150,138925,07/2018,17299,False,1,17299,tasado,,perfecto
905,1444,7919,3,1,95,159702,10/2019,11299,False,1,11299,tasado,,perfecto
670,1130,6172,1,1,131,69404,01/2021,22099,False,1,22099,tasado,,perfecto
194,345,1877,3,2,115,43931,11/2016,11299,False,1,11299,tasado,,perfecto
380,654,3237,1,1,180,125464,05/2019,17899,False,1,17899,tasado,,perfecto
190,271,1496,3,2,110,57370,04/2018,8599,False,1,8599,tasado,,perfecto
550,839,4056,3,2,122,93834,02/2020,18599,False,1,18599,tasado,,perfecto
550,850,4117,1,2,165,85145,10/2019,21099,False,1,21099,tasado,,perfecto
225,1005,5384,1,2,114,73187,01/2022,15699,False,1,15699,tasado,,perfecto
800,1257,7021,3,2,115,52232,09/2018,15999,False,1,15999,tasado,,perfecto
340,571,2911,1,2,130,97931,03/2019,17099,False,1,17099,tasado,,perfecto
860,1366,7473,1,3,180,72768,11/2021,23499,False,1,23499,tasado,,perfecto
345,602,3001,3,2,101,87816,12/2018,10899,False,1,10899,tasado,,perfecto
130,157,802,3,1,115,132414,12/2017,14499,False,1,14499,tasado,,perfecto
345,602,3003,3,2,75,48328,01/2020,10499,False,1,10499,tasado,,perfecto
280,454,2175,3,2,110,22774,12/2015,10899,False,1,10899,tasado,,perfecto
670,1130,6180,3,1,150,125400,12/2014,9999,False,1,9999,tasado,,perfecto
570,881,4387,1,1,150,54340,02/2022,32599,False,1,32599,tasado,,perfecto
60,101,600,1,1,150,78520,12/2021,26199,False,1,26199,tasado,,perfecto
225,1010,5406,1,2,92,24141,04/2022,14299,False,1,14299,tasado,,perfecto
670,1111,6011,1,2,136,7005,03/2025,23199,False,1,23199,tasado,,perfecto
60,82,313,3,1,105,141375,01/2014,10999,False,1,10999,tasado,,perfecto
390,679,3395,3,2,120,30554,07/2023,18999,False,1,18999,tasado,,perfecto
860,1395,7581,3,1,110,110202,05/2014,11799,False,1,11799,tasado,,perfecto
190,272,1512,3,1,110,41711,03/2023,13799,False,1,13799,tasado,,perfecto
810,1283,7157,3,1,178,103187,01/2017,10799,False,1,10799,tasado,,perfecto
345,602,3001,3,2,101,63125,06/2022,13099,False,1,13099,tasado,,perfecto
670,1127,6149,3,1,131,73348,03/2021,16299,False,1,16299,tasado,,perfecto
570,899,4651,1,2,163,69068,03/2021,32099,False,1,32099,tasado,,perfecto
340,562,2862,1,2,130,123606,12/2018,16399,False,1,16399,tasado,,perfecto
60,101,602,1,2,150,61306,02/2022,29199,False,1,29199,tasado,,perfecto
590,962,5192,3,2,117,76427,04/2019,13699,False,1,13699,tasado,,perfecto
130,159,875,3,1,143,107457,07/2014,14299,False,1,14299,tasado,,perfecto
390,675,3368,3,1,130,27180,12/2023,22199,False,1,22199,tasado,,perfecto
570,900,4666,1,1,170,91031,07/2019,32299,False,1,32299,tasado,,perfecto
550,850,4117,1,2,165,62367,03/2023,24399,False,1,24399,tasado,,perfecto
860,1366,7473,1,3,184,117003,08/2019,17899,False,1,17899,tasado,,perfecto
790,1233,6879,1,2,150,44885,03/2022,18399,False,1,18399,tasado,,perfecto
670,1138,6241,1,2,131,54834,03/2021,18799,False,1,18799,tasado,,perfecto
905,1405,7617,3,2,105,93862,03/2015,11999,False,1,11999,tasado,,perfecto
190,271,1496,3,2,110,97435,06/2019,8499,False,1,8499,tasado,,perfecto
720,1191,6624,3,2,115,86832,09/2014,7899,False,1,7899,tasado,,perfecto
860,1391,7561,3,1,150,84045,11/2020,28199,False,1,28199,tasado,,perfecto
285,541,2811,3,1,131,19769,02/2023,31799,False,1,31799,tasado,,perfecto
345,615,3073,3,2,120,44851,03/2021,14799,False,1,14799,tasado,,perfecto
670,1106,5981,3,1,100,134019,12/2017,8199,False,1,8199,tasado,,perfecto
905,1475,8084,1,1,150,121509,12/2016,18399,False,1,18399,tasado,,perfecto
130,157,805,1,2,136,38947,04/2024,26999,False,1,26999,tasado,,perfecto
60,83,353,1,2,150,39532,11/2022,26599,False,1,26599,tasado,,perfecto
345,626,3125,3,1,115,150711,05/2017,13899,False,1,13899,tasado,,perfecto
905,1471,8066,3,1,116,100830,07/2018,16699,False,1,16699,tasado,,perfecto
280,454,2170,3,1,95,149320,05/2017,9199,False,1,9199,tasado,,perfecto
670,1127,6149,3,1,131,40780,04/2021,18799,False,1,18799,tasado,,perfecto
580,958,5176,3,1,95,134666,03/2019,12499,False,1,12499,tasado,,perfecto
800,1257,7022,1,2,150,105880,10/2018,16699,False,1,16699,tasado,,perfecto
670,1138,6242,3,1,102,94430,10/2018,13899,False,1,13899,tasado,,perfecto
860,1355,7408,3,1,125,135699,04/2015,10599,False,1,10599,tasado,,perfecto
425,725,3569,3,1,136,40415,11/2021,19399,False,1,19399,tasado,,perfecto
285,525,2677,1,2,155,9962,02/2025,23599,False,1,23599,tasado,,perfecto
670,1106,5975,3,2,82,21850,06/2016,7799,False,1,7799,tasado,,perfecto
194,350,1923,3,1,90,145793,10/2014,7499,False,1,7499,tasado,,perfecto
790,1229,6843,3,2,150,92904,02/2021,17499,False,1,17499,tasado,,perfecto
650,1065,5660,1,2,90,103341,03/2018,9099,False,1,9099,tasado,,perfecto
194,343,1865,3,1,116,20757,11/2021,16999,False,1,16999,tasado,,perfecto
860,1360,7432,3,2,72,9464,04/2023,13899,False,1,13899,tasado,,perfecto
860,1392,7570,1,3,306,61878,01/2022,33899,False,1,33899,tasado,,perfecto
570,876,4289,1,1,150,82153,01/2022,25599,False,1,25599,tasado,,perfecto
800,1259,7056,1,1,200,32151,05/2023,32799,False,1,32799,tasado,,perfecto
905,1475,8081,1,2,150,52661,01/2019,24799,False,1,24799,tasado,,perfecto
670,1111,6012,1,2,131,76669,05/2021,12599,False,1,12599,tasado,,perfecto
60,101,600,1,1,150,110082,01/2022,29099,False,1,29099,tasado,,perfecto
225,1029,5473,3,1,116,77700,12/2019,14699,False,1,14699,tasado,,perfecto
720,1174,6450,1,3,143,19762,03/2025,24499,False,1,24499,tasado,,perfecto
905,1440,7875,3,1,150,50007,03/2021,20299,False,1,20299,tasado,,perfecto
190,292,1644,3,1,100,112252,05/2018,8099,False,1,8099,tasado,,perfecto
60,78,271,1,2,150,146531,03/2019,16799,False,1,16799,tasado,,perfecto
130,159,886,1,1,190,103522,01/2020,28099,False,1,28099,tasado,,perfecto
670,1106,5975,3,2,110,117834,04/2016,7199,False,1,7199,tasado,,perfecto
860,1355,7401,3,2,115,40724,10/2017,13299,False,1,13299,tasado,,perfecto
905,1444,7906,3,2,90,108591,03/2015,9599,False,1,9599,tasado,,perfecto
800,1257,7024,3,1,150,59944,05/2022,21599,False,1,21599,tasado,,perfecto
670,1127,6148,1,2,131,122492,03/2022,15599,False,1,15599,tasado,,perfecto
720,1186,6579,3,1,110,155373,07/2015,7499,False,1,7499,tasado,,perfecto
670,1119,6102,3,2,165,91724,02/2016,10399,False,1,10399,tasado,,perfecto
425,708,3494,1,3,141,153305,08/2018,13199,False,1,13199,tasado,,perfecto
285,520,2630,3,2,160,47090,12/2016,13799,False,1,13799,tasado,,perfecto
130,174,1103,1,1,150,73730,10/2021,24499,False,1,24499,tasado,,perfecto
650,1055,5579,1,2,145,151504,02/2022,10799,False,1,10799,tasado,,perfecto
345,615,3071,3,2,120,30516,04/2023,16499,False,1,16499,tasado,,perfecto
860,1397,7593,1,3,120,57084,03/2022,17499,False,1,17499,tasado,,perfecto
570,872,4229,1,1,150,22027,10/2021,29099,False,1,29099,tasado,,perfecto
60,80,284,3,1,110,105737,01/2015,13099,False,1,13099,tasado,,perfecto
860,1397,7593,1,3,116,26121,09/2021,17599,False,1,17599,tasado,,perfecto
225,1029,5473,3,1,116,45769,03/2021,17299,False,1,17299,tasado,,perfecto
800,1252,7006,1,2,150,33732,08/2023,19299,False,1,19299,tasado,,perfecto
670,1106,5975,3,2,100,89778,02/2020,11299,False,1,11299,tasado,,perfecto
345,608,3043,1,3,141,95205,01/2022,17599,False,1,17599,tasado,,perfecto
720,1172,6433,1,3,200,10837,01/2025,32499,False,1,32499,tasado,,perfecto
670,1130,6171,1,2,130,92129,02/2020,17199,False,1,17199,tasado,,perfecto
590,984,5319,3,2,71,50919,03/2022,10099,False,1,10099,tasado,,perfecto
390,675,3365,3,2,140,116913,05/2018,13299,False,1,13299,tasado,,perfecto
